,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7280,5261927,NCD_PAC,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.2 [19.3-34.2],26.176908,19.291252,34.157963,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7281,5263009,NCD_PAC,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.6 [22.2-43.9],32.641117,22.241714,43.873508,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7282,5263093,NCD_PAC,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.1 [12.9-33.1],22.09763,12.884541,33.087894,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7283,5265456,NCD_PAC,COUNTRY,SMR,EUR,YEAR,Europe,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.3 [14.5-62.2],36.309589,14.51017,62.236763,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7284,5265488,NCD_PAC,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.0 [3.5-14.3],7.986114,3.5415227,14.285666,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7285,5265723,NCD_PAC,COUNTRY,GRC,EUR,YEAR,Europe,SEX,2005,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.0 [26.8-39.5],33.008434,26.819273,39.483341,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7286,5266428,NCD_PAC,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.0 [16.7-44.2],28.959763,16.650755,44.164009,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7287,5266464,NCD_PAC,COUNTRY,LTU,EUR,YEAR,Europe,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.4 [20.9-30.0],25.383068,20.944216,30.047209,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7288,5266499,NCD_PAC,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.1 [24.2-36.4],30.07832,24.220327,36.353558,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7289,5266613,NCD_PAC,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.3 [7.5-39.3],20.285049,7.4907804,39.280613,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7290,5267089,NCD_PAC,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.1 [2.4-32.6],12.129929,2.4123526,32.608837,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7291,5267419,NCD_PAC,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.3 [10.7-23.0],16.29283,10.656711,22.957005,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7292,5267595,NCD_PAC,COUNTRY,NIC,AMR,YEAR,Americas,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.2 [11.6-51.9],28.200504,11.561069,51.941429,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7293,5267990,NCD_PAC,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.6 [4.6-11.5],7.569973,4.5508938,11.527584,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7294,5269294,NCD_PAC,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.4 [5.8-29.5],15.402526,5.7529564,29.546993,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7295,5270017,NCD_PAC,COUNTRY,HRV,EUR,YEAR,Europe,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.0 [7.5-27.1],15.963787,7.4872532,27.104187,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7296,5271795,NCD_PAC,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2008,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.8 [19.1-30.9],24.826982,19.133904,30.878845,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7297,5272022,NCD_PAC,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2005,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.9 [9.6-28.8],17.926165,9.6463833,28.842365,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7298,5272337,NCD_PAC,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.1 [3.6-33.6],14.125213,3.5576587,33.64336,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7299,5273292,NCD_PAC,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.5 [22.3-52.6],36.513031,22.289728,52.603077,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7300,5273387,NCD_PAC,COUNTRY,COL,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.1 [15.1-53.6],33.085052,15.118292,53.584278,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7301,5273392,NCD_PAC,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.7 [12.9-35.1],22.739534,12.910728,35.092316,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7302,5274898,NCD_PAC,COUNTRY,STP,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.5 [12.2-30.7],20.480598,12.171247,30.705811,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7303,5275054,NCD_PAC,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.7 [12.3-23.7],17.674259,12.334839,23.703964,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7304,5276050,NCD_PAC,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.3 [4.3-29.6],14.256642,4.2719898,29.564339,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7305,5276325,NCD_PAC,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.9 [11.9-29.9],19.938911,11.944063,29.92783,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7306,5276646,NCD_PAC,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.6 [21.7-46.4],33.636734,21.707165,46.426186,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7307,5276752,NCD_PAC,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.2 [6.7-35.4],18.173027,6.7064009,35.359043,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7308,5277477,NCD_PAC,REGION,WPR,,YEAR,,SEX,2001,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.3 [14.9-29.1],21.323786,14.915641,29.056185,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7309,5278057,NCD_PAC,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.7 [24.6-48.0],35.733681,24.556274,48.019688,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7310,5278069,NCD_PAC,COUNTRY,LTU,EUR,YEAR,Europe,SEX,2008,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.7 [18.1-29.9],23.699045,18.149231,29.870438,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7311,5278181,NCD_PAC,COUNTRY,PER,AMR,YEAR,Americas,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.0 [9.2-56.4],29.010084,9.2237358,56.449615,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7312,5281477,NCD_PAC,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.9 [4.5-33.7],15.870576,4.5388155,33.667377,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7313,5283224,NCD_PAC,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.0 [8.9-40.5],22.019121,8.8716116,40.469654,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7314,5284429,NCD_PAC,COUNTRY,MLI,AFR,YEAR,Africa,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.9 [11.0-43.7],24.927242,10.999817,43.725464,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7315,5286675,NCD_PAC,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.9 [12.1-27.2],18.860298,12.075025,27.181145,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7316,5286953,NCD_PAC,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.5 [4.2-34.9],15.501417,4.1676168,34.884174,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7317,5287456,NCD_PAC,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.1 [5.8-31.7],16.134918,5.8251076,31.698793,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7318,5287752,NCD_PAC,COUNTRY,KNA,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.3 [23.6-57.5],40.253349,23.555111,57.531593,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7319,5288062,NCD_PAC,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.0 [4.6-12.2],7.9534197,4.5765247,12.246469,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7320,5288305,NCD_PAC,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,34.8 [20.3-50.7],34.834412,20.329626,50.670593,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7321,5288307,NCD_PAC,COUNTRY,USA,AMR,YEAR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.2 [23.4-33.2],28.248423,23.423532,33.170143,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7322,5288567,NCD_PAC,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.6 [23.3-36.6],29.55566,23.314068,36.59568,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7323,5288771,NCD_PAC,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.6 [7.0-30.6],16.595472,6.9933014,30.596996,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7324,5291046,NCD_PAC,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,54.9 [45.3-64.5],54.937481,45.327705,64.498695,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7325,5291466,NCD_PAC,COUNTRY,NLD,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.3 [13.8-23.5],18.325766,13.825175,23.544968,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7326,5292397,NCD_PAC,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,41.2 [31.4-51.6],41.172234,31.407473,51.643528,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7327,5292533,NCD_PAC,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.5 [14.8-43.3],27.478939,14.808339,43.291168,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7328,5292587,NCD_PAC,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.1 [30.5-44.0],37.092117,30.4977,43.952248,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7329,5292992,NCD_PAC,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.5 [7.3-31.7],17.500881,7.3062196,31.713572,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7330,5293482,NCD_PAC,COUNTRY,USA,AMR,YEAR,Americas,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.2 [21.7-37.2],29.200003,21.694948,37.165539,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7331,5296310,NCD_PAC,COUNTRY,MRT,AFR,YEAR,Africa,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,38.5 [23.3-54.8],38.45155,23.296928,54.801155,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7332,5296673,NCD_PAC,COUNTRY,VEN,AMR,YEAR,Americas,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.8 [31.1-51.1],40.789612,31.100288,51.097317,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7333,5296831,NCD_PAC,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.0 [11.6-30.8],19.980022,11.556045,30.794426,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7334,5296866,NCD_PAC,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.4 [4.0-24.8],12.362115,3.9731436,24.759493,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7335,5297000,NCD_PAC,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.4 [8.8-21.4],14.430748,8.7546673,21.4326,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7336,5297462,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.3 [4.4-33.4],15.324672,4.3992763,33.401001,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7337,5297829,NCD_PAC,COUNTRY,CAF,AFR,YEAR,Africa,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.8 [4.3-39.7],17.809875,4.2545905,39.718159,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7338,5297858,NCD_PAC,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.3 [22.1-37.2],29.281076,22.109316,37.238293,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7339,5298415,NCD_PAC,COUNTRY,MWI,AFR,YEAR,Africa,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.2 [2.5-6.6],4.2224264,2.4706473,6.557147,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7340,5299309,NCD_PAC,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,44.7 [36.4-52.9],44.747921,36.376335,52.949188,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7341,5302190,NCD_PAC,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2003,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,43.0 [32.9-53.1],42.967331,32.941261,53.098454,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7342,5302200,NCD_PAC,REGION,WPR,,YEAR,,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.4 [19.4-25.6],22.375074,19.379517,25.554579,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7343,5303832,NCD_PAC,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.4 [2.8-14.5],7.4165382,2.7553682,14.524049,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7344,5305836,NCD_PAC,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,43.6 [33.1-54.0],43.588669,33.094387,53.999146,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7345,5306069,NCD_PAC,COUNTRY,MNE,EUR,YEAR,Europe,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.9 [7.0-43.8],20.865574,6.9847131,43.828747,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7346,5306301,NCD_PAC,COUNTRY,COM,AFR,YEAR,Africa,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.0 [6.1-20.3],12.014147,6.1270046,20.260733,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7347,5306688,NCD_PAC,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.0 [9.2-19.8],14.030772,9.2431908,19.826551,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7348,5307889,NCD_PAC,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.3 [10.9-18.3],14.281482,10.861161,18.311794,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7349,5309184,NCD_PAC,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.7 [10.7-24.2],16.74848,10.744223,24.202141,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7350,5309191,NCD_PAC,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.5 [6.5-40.2],19.540619,6.4869962,40.183987,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7351,5309285,NCD_PAC,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.3 [4.2-35.8],15.326441,4.1599903,35.75309,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7352,5310030,NCD_PAC,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.9 [24.2-35.8],29.855425,24.185532,35.802864,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7353,5310816,NCD_PAC,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.2 [13.4-30.8],21.233953,13.362114,30.791479,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7354,5310932,NCD_PAC,COUNTRY,CRI,AMR,YEAR,Americas,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,52.2 [39.4-65.0],52.200848,39.418022,64.981354,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7355,5312085,NCD_PAC,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.7 [6.0-29.7],15.671153,6.0101914,29.688553,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7356,5312752,NCD_PAC,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.4 [6.1-28.7],15.386484,6.1255651,28.680695,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7357,5313934,NCD_PAC,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.7 [15.7-28.9],21.669758,15.659801,28.91132,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7358,5314354,NCD_PAC,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.7 [20.6-24.9],22.733168,20.587753,24.926546,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7359,5314516,NCD_PAC,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.2 [8.6-26.1],16.177114,8.5562592,26.137844,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
